evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
EVD-PROMPT-000327-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000327_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000327_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000327,,,0,"response artifact for mock-44910-42ec35c5-dec-000327, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000327-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000327_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000327_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000327,,,0,"system artifact for mock-44910-42ec35c5-dec-000327, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000327-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000327_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000327_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000327,,,0,"tools artifact for mock-44910-42ec35c5-dec-000327, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000327-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000327_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000327_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000327;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000327,,,0,"user artifact for mock-44910-42ec35c5-dec-000327, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000328-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000328_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000328_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000328,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000328, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000328-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000328_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000328_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000328,,,0,"response artifact for mock-44910-42ec35c5-dec-000328, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000328-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000328_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000328_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000328,,,0,"system artifact for mock-44910-42ec35c5-dec-000328, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000328-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000328_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000328_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000328,,,0,"tools artifact for mock-44910-42ec35c5-dec-000328, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000328-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000328_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000328_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000328;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000328,,,0,"user artifact for mock-44910-42ec35c5-dec-000328, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000329-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000329_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000329_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000329,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000329, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000329-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000329_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000329_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000329,,,0,"response artifact for mock-44910-42ec35c5-dec-000329, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000329-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000329_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000329_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000329,,,0,"system artifact for mock-44910-42ec35c5-dec-000329, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000329-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000329_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000329_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000329,,,0,"tools artifact for mock-44910-42ec35c5-dec-000329, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000329-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000329_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000329_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000329;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000329,,,0,"user artifact for mock-44910-42ec35c5-dec-000329, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000330-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000330_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000330_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000330,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000330, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000330-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000330_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000330_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000330,,,0,"response artifact for mock-44910-42ec35c5-dec-000330, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000330-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000330_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000330_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000330,,,0,"system artifact for mock-44910-42ec35c5-dec-000330, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000330-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000330_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000330_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000330,,,0,"tools artifact for mock-44910-42ec35c5-dec-000330, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000330-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000330_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000330_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000330;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000330,,,0,"user artifact for mock-44910-42ec35c5-dec-000330, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000331-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000331_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000331_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000331,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000331, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000331-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000331_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000331_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000331,,,0,"response artifact for mock-44910-42ec35c5-dec-000331, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000331-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000331_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000331_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000331,,,0,"system artifact for mock-44910-42ec35c5-dec-000331, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000331-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000331_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000331_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000331,,,0,"tools artifact for mock-44910-42ec35c5-dec-000331, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000331-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000331_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000331_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000331;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000331,,,0,"user artifact for mock-44910-42ec35c5-dec-000331, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000332-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000332_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000332_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000332,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000332, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000332-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000332_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000332_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000332,,,0,"response artifact for mock-44910-42ec35c5-dec-000332, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000332-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000332_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000332_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000332,,,0,"system artifact for mock-44910-42ec35c5-dec-000332, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000332-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000332_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000332_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000332,,,0,"tools artifact for mock-44910-42ec35c5-dec-000332, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000332-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000332_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000332_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000332;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000332,,,0,"user artifact for mock-44910-42ec35c5-dec-000332, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000333-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000333_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000333_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000333,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000333, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000333-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000333_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000333_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000333,,,0,"response artifact for mock-44910-42ec35c5-dec-000333, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000333-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000333_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000333_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000333,,,0,"system artifact for mock-44910-42ec35c5-dec-000333, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000333-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000333_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000333_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000333,,,0,"tools artifact for mock-44910-42ec35c5-dec-000333, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000333-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000333_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000333_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000333;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000333,,,0,"user artifact for mock-44910-42ec35c5-dec-000333, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000334-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000334_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000334_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000334,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000334, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000334-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000334_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000334_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000334,,,0,"response artifact for mock-44910-42ec35c5-dec-000334, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000334-A0-SYSTEM,prompt_system,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000334_system.txt,run/prompts/decision_mock-44910-42ec35c5-dec-000334_system.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=system,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=system,mock-44910-42ec35c5-dec-000334,,,0,"system artifact for mock-44910-42ec35c5-dec-000334, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000334-A0-TOOLS,prompt_tools,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000334_tools.json,run/prompts/decision_mock-44910-42ec35c5-dec-000334_tools.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=tools,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=tools,mock-44910-42ec35c5-dec-000334,,,0,"tools artifact for mock-44910-42ec35c5-dec-000334, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000334-A0-USER,prompt_user,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000334_user.json,run/prompts/decision_mock-44910-42ec35c5-dec-000334_user.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=user,decision_id=mock-44910-42ec35c5-dec-000334;attempt_index=0;kind=user,mock-44910-42ec35c5-dec-000334,,,0,"user artifact for mock-44910-42ec35c5-dec-000334, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000335-A0-PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000335_parsed.json,run/prompts/decision_mock-44910-42ec35c5-dec-000335_parsed.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000335;attempt_index=0;kind=parsed,decision_id=mock-44910-42ec35c5-dec-000335;attempt_index=0;kind=parsed,mock-44910-42ec35c5-dec-000335,,,0,"parsed artifact for mock-44910-42ec35c5-dec-000335, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000335-A0-RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-44910-42ec35c5-dec-000335_response.json,run/prompts/decision_mock-44910-42ec35c5-dec-000335_response.json,source_locator,decision_id=mock-44910-42ec35c5-dec-000335;attempt_index=0;kind=response,decision_id=mock-44910-42ec35c5-dec-000335;attempt_index=0;kind=response,mock-44910-42ec35c5-dec-000335,,,0,"response artifact for mock-44910-42ec35c5-dec-000335, attempt 0",[],[],[],resolved_frozen_artifact
