evidence_id,evidence_kind,turn_start,turn_end,decision_id,event_id_start,event_id_end,event_seq_start,event_seq_end,actor_or_parties,topic,primary_path,supporting_paths,review_status
event-002482,material_event,114,114,,mock-321229807-87ca99d7-evt-002482,mock-321229807-87ca99d7-evt-002482,2482,2482,Gemini 3.1 Pro Preview,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-002483,material_event,114,114,,mock-321229807-87ca99d7-evt-002483,mock-321229807-87ca99d7-evt-002483,2483,2483,Gemini 3.1 Pro Preview,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-002484,material_event,114,114,,mock-321229807-87ca99d7-evt-002484,mock-321229807-87ca99d7-evt-002484,2484,2484,Gemini 3.1 Pro Preview,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-002485,material_event,114,114,,mock-321229807-87ca99d7-evt-002485,mock-321229807-87ca99d7-evt-002485,2485,2485,Gemini 3.1 Pro Preview,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-002487,material_event,115,115,,mock-321229807-87ca99d7-evt-002487,mock-321229807-87ca99d7-evt-002487,2487,2487,ENGINE,GAME_ENDED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
trade-0001,trade_episode,4,4,,mock-321229807-87ca99d7-evt-000072,mock-321229807-87ca99d7-evt-000092,72,92,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=3,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0002,trade_episode,4,4,,mock-321229807-87ca99d7-evt-000100,mock-321229807-87ca99d7-evt-000105,100,105,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0003,trade_episode,4,4,,mock-321229807-87ca99d7-evt-000110,mock-321229807-87ca99d7-evt-000115,110,115,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0004,trade_episode,4,4,,mock-321229807-87ca99d7-evt-000120,mock-321229807-87ca99d7-evt-000125,120,125,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0005,trade_episode,4,4,,mock-321229807-87ca99d7-evt-000130,mock-321229807-87ca99d7-evt-000135,130,135,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0006,trade_episode,8,8,,mock-321229807-87ca99d7-evt-000192,mock-321229807-87ca99d7-evt-000197,192,197,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0007,trade_episode,8,8,,mock-321229807-87ca99d7-evt-000202,mock-321229807-87ca99d7-evt-000212,202,212,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=1,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0008,trade_episode,12,12,,mock-321229807-87ca99d7-evt-000260,mock-321229807-87ca99d7-evt-000265,260,265,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0009,trade_episode,12,12,,mock-321229807-87ca99d7-evt-000270,mock-321229807-87ca99d7-evt-000280,270,280,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=1,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0010,trade_episode,12,12,,mock-321229807-87ca99d7-evt-000312,mock-321229807-87ca99d7-evt-000317,312,317,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0011,trade_episode,12,12,,mock-321229807-87ca99d7-evt-000322,mock-321229807-87ca99d7-evt-000327,322,327,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0012,trade_episode,12,12,,mock-321229807-87ca99d7-evt-000332,mock-321229807-87ca99d7-evt-000337,332,337,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0013,trade_episode,16,16,,mock-321229807-87ca99d7-evt-000403,mock-321229807-87ca99d7-evt-000408,403,408,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0014,trade_episode,16,16,,mock-321229807-87ca99d7-evt-000413,mock-321229807-87ca99d7-evt-000418,413,418,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0015,trade_episode,16,16,,mock-321229807-87ca99d7-evt-000423,mock-321229807-87ca99d7-evt-000428,423,428,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0016,trade_episode,16,16,,mock-321229807-87ca99d7-evt-000433,mock-321229807-87ca99d7-evt-000443,433,443,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=1,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0017,trade_episode,20,20,,mock-321229807-87ca99d7-evt-000505,mock-321229807-87ca99d7-evt-000510,505,510,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0018,trade_episode,20,20,,mock-321229807-87ca99d7-evt-000515,mock-321229807-87ca99d7-evt-000520,515,520,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0019,trade_episode,20,20,,mock-321229807-87ca99d7-evt-000525,mock-321229807-87ca99d7-evt-000530,525,530,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0020,trade_episode,20,20,,mock-321229807-87ca99d7-evt-000535,mock-321229807-87ca99d7-evt-000540,535,540,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0021,trade_episode,20,20,,mock-321229807-87ca99d7-evt-000545,mock-321229807-87ca99d7-evt-000550,545,550,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0022,trade_episode,21,21,,mock-321229807-87ca99d7-evt-000571,mock-321229807-87ca99d7-evt-000576,571,576,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0023,trade_episode,21,21,,mock-321229807-87ca99d7-evt-000581,mock-321229807-87ca99d7-evt-000586,581,586,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0024,trade_episode,21,21,,mock-321229807-87ca99d7-evt-000591,mock-321229807-87ca99d7-evt-000596,591,596,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0025,trade_episode,21,21,,mock-321229807-87ca99d7-evt-000605,mock-321229807-87ca99d7-evt-000610,605,610,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0026,trade_episode,26,26,,mock-321229807-87ca99d7-evt-000702,mock-321229807-87ca99d7-evt-000707,702,707,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0027,trade_episode,30,30,,mock-321229807-87ca99d7-evt-000765,mock-321229807-87ca99d7-evt-000770,765,770,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0028,trade_episode,30,30,,mock-321229807-87ca99d7-evt-000775,mock-321229807-87ca99d7-evt-000780,775,780,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0029,trade_episode,30,30,,mock-321229807-87ca99d7-evt-000785,mock-321229807-87ca99d7-evt-000790,785,790,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0030,trade_episode,30,30,,mock-321229807-87ca99d7-evt-000795,mock-321229807-87ca99d7-evt-000800,795,800,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0031,trade_episode,31,31,,mock-321229807-87ca99d7-evt-000825,mock-321229807-87ca99d7-evt-000830,825,830,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0032,trade_episode,31,31,,mock-321229807-87ca99d7-evt-000835,mock-321229807-87ca99d7-evt-000840,835,840,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0033,trade_episode,31,31,,mock-321229807-87ca99d7-evt-000845,mock-321229807-87ca99d7-evt-000850,845,850,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0034,trade_episode,43,43,,mock-321229807-87ca99d7-evt-001000,mock-321229807-87ca99d7-evt-001005,1000,1005,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0035,trade_episode,43,43,,mock-321229807-87ca99d7-evt-001010,mock-321229807-87ca99d7-evt-001015,1010,1015,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0036,trade_episode,43,43,,mock-321229807-87ca99d7-evt-001020,mock-321229807-87ca99d7-evt-001025,1020,1025,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0037,trade_episode,43,43,,mock-321229807-87ca99d7-evt-001033,mock-321229807-87ca99d7-evt-001038,1033,1038,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0038,trade_episode,43,43,,mock-321229807-87ca99d7-evt-001043,mock-321229807-87ca99d7-evt-001048,1043,1048,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0039,trade_episode,47,47,,mock-321229807-87ca99d7-evt-001095,mock-321229807-87ca99d7-evt-001100,1095,1100,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0040,trade_episode,47,47,,mock-321229807-87ca99d7-evt-001105,mock-321229807-87ca99d7-evt-001110,1105,1110,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0041,trade_episode,47,47,,mock-321229807-87ca99d7-evt-001115,mock-321229807-87ca99d7-evt-001120,1115,1120,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0042,trade_episode,52,52,,mock-321229807-87ca99d7-evt-001171,mock-321229807-87ca99d7-evt-001176,1171,1176,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0043,trade_episode,52,52,,mock-321229807-87ca99d7-evt-001181,mock-321229807-87ca99d7-evt-001186,1181,1186,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0044,trade_episode,52,52,,mock-321229807-87ca99d7-evt-001191,mock-321229807-87ca99d7-evt-001196,1191,1196,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0045,trade_episode,57,57,,mock-321229807-87ca99d7-evt-001274,mock-321229807-87ca99d7-evt-001279,1274,1279,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0046,trade_episode,57,57,,mock-321229807-87ca99d7-evt-001284,mock-321229807-87ca99d7-evt-001289,1284,1289,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0047,trade_episode,62,62,,mock-321229807-87ca99d7-evt-001356,mock-321229807-87ca99d7-evt-001381,1356,1381,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,ACCEPTED; counters=4,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0048,trade_episode,62,62,,mock-321229807-87ca99d7-evt-001391,mock-321229807-87ca99d7-evt-001396,1391,1396,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0049,trade_episode,62,62,,mock-321229807-87ca99d7-evt-001401,mock-321229807-87ca99d7-evt-001406,1401,1406,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0050,trade_episode,66,66,,mock-321229807-87ca99d7-evt-001456,mock-321229807-87ca99d7-evt-001461,1456,1461,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0051,trade_episode,66,66,,mock-321229807-87ca99d7-evt-001466,mock-321229807-87ca99d7-evt-001471,1466,1471,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0052,trade_episode,67,67,,mock-321229807-87ca99d7-evt-001484,mock-321229807-87ca99d7-evt-001489,1484,1489,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0053,trade_episode,67,67,,mock-321229807-87ca99d7-evt-001494,mock-321229807-87ca99d7-evt-001499,1494,1499,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0054,trade_episode,73,73,,mock-321229807-87ca99d7-evt-001564,mock-321229807-87ca99d7-evt-001569,1564,1569,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0055,trade_episode,73,73,,mock-321229807-87ca99d7-evt-001574,mock-321229807-87ca99d7-evt-001579,1574,1579,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0056,trade_episode,73,73,,mock-321229807-87ca99d7-evt-001584,mock-321229807-87ca99d7-evt-001639,1584,1639,OpenAI GPT 5.5 -> Claude Opus 4.8,ACCEPTED; counters=10,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0057,trade_episode,73,73,,mock-321229807-87ca99d7-evt-001648,mock-321229807-87ca99d7-evt-001653,1648,1653,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0058,trade_episode,73,73,,mock-321229807-87ca99d7-evt-001658,mock-321229807-87ca99d7-evt-001663,1658,1663,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0059,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001733,mock-321229807-87ca99d7-evt-001738,1733,1738,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0060,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001743,mock-321229807-87ca99d7-evt-001748,1743,1748,OpenAI GPT 5.5 -> Claude Opus 4.8,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0061,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001753,mock-321229807-87ca99d7-evt-001758,1753,1758,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0062,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001763,mock-321229807-87ca99d7-evt-001768,1763,1768,OpenAI GPT 5.5 -> Grok 4.3,ACCEPTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0063,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001776,mock-321229807-87ca99d7-evt-001781,1776,1781,OpenAI GPT 5.5 -> Grok 4.3,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
trade-0064,trade_episode,77,77,,mock-321229807-87ca99d7-evt-001786,mock-321229807-87ca99d7-evt-001791,1786,1791,OpenAI GPT 5.5 -> Gemini 3.1 Pro Preview,REJECTED; counters=0,analysis/expanded_metrics/trade_episodes.csv,analysis/review/negotiation_review.md;run/events.jsonl,reviewed
